#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AADACL4	LY6G6C	9606.ENSP00000365395	9606.ENSP00000364978	0	0	0	0	0	0	0	0.187	0.187
MPZL2	TMEM217	9606.ENSP00000278937	9606.ENSP00000338164	0	0	0	0	0	0	0	0.241	0.240
MPZL2	THBD	9606.ENSP00000278937	9606.ENSP00000366307	0	0	0	0	0.069	0	0	0.442	0.458
MT1A	RRAD	9606.ENSP00000478425	9606.ENSP00000299759	0	0	0	0	0.076	0	0	0.141	0.172
MT1A	TNFRSF12A	9606.ENSP00000478425	9606.ENSP00000326737	0	0	0	0	0	0	0	0.181	0.181
MT1A	PLAUR	9606.ENSP00000478425	9606.ENSP00000339328	0	0	0	0	0	0	0	0.193	0.193
MT1A	SFN	9606.ENSP00000478425	9606.ENSP00000340989	0	0	0	0	0	0.155	0	0.046	0.159
MT1A	SLC39A14	9606.ENSP00000478425	9606.ENSP00000352779	0	0	0	0	0	0	0	0.254	0.254
MT1A	MT1M	9606.ENSP00000478425	9606.ENSP00000369146	0	0	0	0.969	0.332	0	0	0.492	0.341
MT1A	MYC	9606.ENSP00000478425	9606.ENSP00000479618	0	0	0	0	0	0	0	0.163	0.163
MT1M	SFN	9606.ENSP00000369146	9606.ENSP00000340989	0	0	0	0	0	0.155	0	0	0.154
MYBPC2	MYBPH	9606.ENSP00000350332	9606.ENSP00000255416	0	0	0	0.940	0.106	0.213	0	0.427	0.284
MYBPC2	MYOM3	9606.ENSP00000350332	9606.ENSP00000363557	0	0	0	0.551	0.064	0	0	0.359	0.203
MYBPH	YBX3	9606.ENSP00000255416	9606.ENSP00000228251	0	0	0	0	0	0	0	0.223	0.223
MYBPH	PDLIM4	9606.ENSP00000255416	9606.ENSP00000253754	0	0	0	0	0.066	0	0	0.129	0.151
MYBPH	MYOM3	9606.ENSP00000255416	9606.ENSP00000363557	0	0	0	0.574	0.062	0	0	0.304	0.171
MYBPH	TEAD4	9606.ENSP00000255416	9606.ENSP00000352926	0	0	0	0	0	0	0	0.189	0.189
MYBPH	UNC45B	9606.ENSP00000255416	9606.ENSP00000268876	0	0	0	0	0.112	0	0	0.298	0.350
MYBPH	TLR2	9606.ENSP00000255416	9606.ENSP00000260010	0	0	0	0	0.065	0	0	0.698	0.705
MYC	OSM	9606.ENSP00000479618	9606.ENSP00000215781	0	0	0	0	0	0	0	0.340	0.340
MYC	TIMP1	9606.ENSP00000479618	9606.ENSP00000218388	0	0	0	0	0.082	0	0	0.394	0.420
MYC	TFPI2	9606.ENSP00000479618	9606.ENSP00000222543	0	0	0	0	0.076	0	0	0.144	0.175
MYC	SERPINE1	9606.ENSP00000479618	9606.ENSP00000223095	0	0	0	0	0.096	0	0	0.456	0.487
MYC	YBX3	9606.ENSP00000479618	9606.ENSP00000228251	0	0	0	0	0.082	0.080	0	0.155	0.225
MYC	PDLIM4	9606.ENSP00000479618	9606.ENSP00000253754	0	0	0	0	0	0.125	0	0.088	0.168
MYC	TLR2	9606.ENSP00000479618	9606.ENSP00000260010	0	0	0	0	0.049	0	0	0.325	0.330
MYC	THBS1	9606.ENSP00000479618	9606.ENSP00000260356	0	0	0	0	0.062	0	0	0.469	0.480
MYC	TNFRSF8	9606.ENSP00000479618	9606.ENSP00000263932	0	0	0	0	0.058	0	0	0.505	0.513
MYC	STC2	9606.ENSP00000479618	9606.ENSP00000265087	0	0	0	0	0.088	0	0	0.167	0.207
MYC	OSMR	9606.ENSP00000479618	9606.ENSP00000274276	0	0	0	0	0	0	0	0.153	0.153
MYC	ST14	9606.ENSP00000479618	9606.ENSP00000278742	0	0	0	0	0	0	0	0.157	0.156
MYC	WNT3A	9606.ENSP00000479618	9606.ENSP00000284523	0	0	0	0	0.048	0	0	0.692	0.694
MYC	PDPN	9606.ENSP00000479618	9606.ENSP00000294489	0	0	0	0	0	0	0	0.262	0.262
MYC	NFIL3	9606.ENSP00000479618	9606.ENSP00000297689	0	0	0	0	0.065	0.164	0	0.234	0.350
MYC	RRAD	9606.ENSP00000479618	9606.ENSP00000299759	0	0	0	0	0	0.058	0	0.171	0.185
MYC	MYEOV	9606.ENSP00000479618	9606.ENSP00000308330	0	0	0	0	0.065	0	0	0.240	0.259
MYC	TNFRSF10D	9606.ENSP00000479618	9606.ENSP00000310263	0	0	0	0	0	0	0	0.165	0.165
MYC	SPHK1	9606.ENSP00000479618	9606.ENSP00000313681	0	0	0	0	0.072	0	0	0.284	0.307
MYC	ZFP42	9606.ENSP00000479618	9606.ENSP00000317686	0	0	0	0	0	0.058	0	0.413	0.423
MYC	TNFRSF12A	9606.ENSP00000479618	9606.ENSP00000326737	0	0	0	0	0.118	0	0	0.181	0.247
MYC	SOCS1	9606.ENSP00000479618	9606.ENSP00000329418	0	0	0	0	0.063	0	0	0.464	0.476
MYC	SOCS3	9606.ENSP00000479618	9606.ENSP00000330341	0	0	0	0	0.063	0	0	0.466	0.478
MYC	RIPK4	9606.ENSP00000479618	9606.ENSP00000332454	0	0	0	0	0.097	0.060	0	0.124	0.192
MYC	PLAUR	9606.ENSP00000479618	9606.ENSP00000339328	0	0	0	0	0.063	0	0	0.391	0.404
MYC	SFN	9606.ENSP00000479618	9606.ENSP00000340989	0	0	0	0	0.072	0	0	0.414	0.433
MYC	TEAD4	9606.ENSP00000479618	9606.ENSP00000352926	0	0	0	0	0.088	0	0	0.404	0.433
MYC	S100A8	9606.ENSP00000479618	9606.ENSP00000357722	0	0	0	0	0	0.066	0	0.325	0.342
MYC	S100A9	9606.ENSP00000479618	9606.ENSP00000357727	0	0	0	0	0	0.066	0	0.134	0.156
MYC	TKTL1	9606.ENSP00000479618	9606.ENSP00000358931	0	0	0	0	0	0	0	0.167	0.167
MYC	ZC3H12A	9606.ENSP00000479618	9606.ENSP00000362179	0	0	0	0	0.076	0	0	0.205	0.234
MYC	PIM1	9606.ENSP00000479618	9606.ENSP00000362608	0	0	0	0	0.097	0.496	0.900	0.489	0.973
MYC	TYMP	9606.ENSP00000479618	9606.ENSP00000379038	0	0	0	0	0	0	0	0.184	0.183
MYC	SERPINA1	9606.ENSP00000479618	9606.ENSP00000416066	0	0	0	0	0	0	0	0.321	0.321
MYC	TGFBI	9606.ENSP00000479618	9606.ENSP00000416330	0	0	0	0	0.068	0	0	0.241	0.262
MYC	SERPINH1	9606.ENSP00000479618	9606.ENSP00000434412	0	0	0	0	0.077	0.122	0	0.194	0.289
MYC	VDR	9606.ENSP00000479618	9606.ENSP00000447173	0	0	0	0	0	0.501	0	0.392	0.683
MYC	PGF	9606.ENSP00000479618	9606.ENSP00000451040	0	0	0	0	0	0	0	0.218	0.218
MYC	SLC16A3	9606.ENSP00000479618	9606.ENSP00000463978	0	0	0	0	0.080	0	0	0.457	0.479
MYC	ZFP36	9606.ENSP00000479618	9606.ENSP00000469647	0	0	0	0	0	0	0	0.400	0.400
MYC	VEGFA	9606.ENSP00000479618	9606.ENSP00000478570	0	0	0	0	0	0	0	0.761	0.761
MYEOV	PLEKHS1	9606.ENSP00000308330	9606.ENSP00000358316	0	0	0	0	0	0	0	0.249	0.248
MYO1G	OSM	9606.ENSP00000258787	9606.ENSP00000215781	0	0	0	0	0.195	0	0	0	0.195
MYO1G	PDLIM4	9606.ENSP00000258787	9606.ENSP00000253754	0	0	0	0	0.066	0.129	0	0.101	0.204
MYO1G	S100A9	9606.ENSP00000258787	9606.ENSP00000357727	0	0	0	0	0.147	0	0	0.048	0.154
MYO1G	PRKAG3	9606.ENSP00000258787	9606.ENSP00000397133	0	0	0	0	0.062	0.142	0	0	0.160
MYO1G	UBL4B	9606.ENSP00000258787	9606.ENSP00000334044	0	0	0	0	0.049	0.153	0	0	0.160
MYO1G	TLR2	9606.ENSP00000258787	9606.ENSP00000260010	0	0	0	0	0.121	0.088	0	0	0.164
MYO1G	PIM1	9606.ENSP00000258787	9606.ENSP00000362608	0	0	0	0	0.140	0.078	0	0.042	0.174
MYO1G	RIPK4	9606.ENSP00000258787	9606.ENSP00000332454	0	0	0	0	0.066	0.160	0	0	0.181
MYO1G	SLC34A2	9606.ENSP00000258787	9606.ENSP00000371483	0	0	0	0	0	0	0	0.184	0.184
MYO1G	SFN	9606.ENSP00000258787	9606.ENSP00000340989	0	0	0	0	0.062	0.176	0	0	0.194
MYO1G	SIGLEC7	9606.ENSP00000258787	9606.ENSP00000323328	0	0	0	0	0.197	0	0	0.043	0.198
MYO1G	RAB44	9606.ENSP00000258787	9606.ENSP00000481054	0	0	0	0	0.201	0.185	0	0.064	0.337
MYO1G	ZC3H12A	9606.ENSP00000258787	9606.ENSP00000362179	0	0	0	0	0.098	0.065	0	0.280	0.340
MYO1G	STAB1	9606.ENSP00000258787	9606.ENSP00000312946	0	0	0	0	0.367	0	0	0	0.367
MYO1G	POTEG	9606.ENSP00000258787	9606.ENSP00000448062	0	0	0	0	0.082	0.344	0	0.101	0.411
MYO1G	POTEH	9606.ENSP00000258787	9606.ENSP00000340610	0	0	0	0	0.082	0.344	0	0.101	0.411
MYO1G	UNC45B	9606.ENSP00000258787	9606.ENSP00000268876	0	0	0	0	0.167	0.344	0	0.207	0.528
MYOM3	NEUROD4	9606.ENSP00000363557	9606.ENSP00000242994	0	0	0	0	0	0	0	0.199	0.199
MYOM3	UNC45B	9606.ENSP00000363557	9606.ENSP00000268876	0	0	0	0	0.094	0	0	0.464	0.494
NFIL3	TLR2	9606.ENSP00000297689	9606.ENSP00000260010	0	0	0	0	0	0	0	0.152	0.152
NFIL3	THBD	9606.ENSP00000297689	9606.ENSP00000366307	0	0	0	0	0.069	0	0	0.152	0.176
NFIL3	PIM1	9606.ENSP00000297689	9606.ENSP00000362608	0	0	0	0	0.092	0.139	0	0.047	0.190
NFIL3	ZFP36	9606.ENSP00000297689	9606.ENSP00000469647	0	0	0	0	0.128	0.060	0	0.108	0.206
NFIL3	SOCS3	9606.ENSP00000297689	9606.ENSP00000330341	0	0	0	0	0.096	0	0	0.241	0.284
NLRP6	TLR2	9606.ENSP00000309767	9606.ENSP00000260010	0	0	0	0	0.076	0	0	0.455	0.474
NLRP6	S100A8	9606.ENSP00000309767	9606.ENSP00000357722	0	0	0	0	0.098	0	0	0.124	0.176
OSM	TYMP	9606.ENSP00000215781	9606.ENSP00000379038	0	0	0	0	0.158	0	0	0	0.157
OSM	SLAMF8	9606.ENSP00000215781	9606.ENSP00000289707	0	0	0	0	0.152	0	0	0.049	0.159
OSM	TNFRSF12A	9606.ENSP00000215781	9606.ENSP00000326737	0	0	0	0	0	0	0	0.161	0.161
OSM	PGF	9606.ENSP00000215781	9606.ENSP00000451040	0	0	0	0	0	0	0	0.168	0.168
OSM	STAB1	9606.ENSP00000215781	9606.ENSP00000312946	0	0	0	0	0.167	0	0	0.066	0.188
OSM	SLC11A1	9606.ENSP00000215781	9606.ENSP00000233202	0	0	0	0	0.162	0	0	0.073	0.189
OSM	PLAUR	9606.ENSP00000215781	9606.ENSP00000339328	0	0	0	0	0.099	0	0	0.139	0.191
OSM	ZFP36	9606.ENSP00000215781	9606.ENSP00000469647	0	0	0	0	0.173	0	0	0.066	0.194
OSM	THBS1	9606.ENSP00000215781	9606.ENSP00000260356	0	0	0	0	0	0	0	0.205	0.205
OSM	VSIG4	9606.ENSP00000215781	9606.ENSP00000363869	0	0	0	0	0.211	0	0	0	0.211
OSM	RAB44	9606.ENSP00000215781	9606.ENSP00000481054	0	0	0	0	0.214	0	0	0	0.214
OSM	SERPINE1	9606.ENSP00000215781	9606.ENSP00000223095	0	0	0	0	0	0	0	0.282	0.282
OSM	SIGLEC7	9606.ENSP00000215781	9606.ENSP00000323328	0	0	0	0	0.297	0	0	0	0.297
OSM	TLR2	9606.ENSP00000215781	9606.ENSP00000260010	0	0	0	0	0.219	0	0	0.217	0.362
OSM	S100A8	9606.ENSP00000215781	9606.ENSP00000357722	0	0	0	0	0.334	0	0	0.091	0.368
OSM	S100A9	9606.ENSP00000215781	9606.ENSP00000357727	0	0	0	0	0.336	0	0	0.106	0.381
OSM	SOCS1	9606.ENSP00000215781	9606.ENSP00000329418	0	0	0	0	0.076	0	0	0.362	0.385
OSM	WNT3A	9606.ENSP00000215781	9606.ENSP00000284523	0	0	0	0	0	0	0	0.466	0.466
OSM	SERPINA1	9606.ENSP00000215781	9606.ENSP00000416066	0	0	0	0	0.086	0	0	0.456	0.481
OSM	SOCS3	9606.ENSP00000215781	9606.ENSP00000330341	0	0	0	0	0.158	0	0	0.560	0.613
OSM	TIMP1	9606.ENSP00000215781	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.468	0.944
OSM	VEGFA	9606.ENSP00000215781	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0.520	0.949
OSM	OSMR	9606.ENSP00000215781	9606.ENSP00000274276	0	0	0	0	0.062	0.493	0.800	0.975	0.997
OSMR	TIMP1	9606.ENSP00000274276	9606.ENSP00000218388	0	0	0	0	0.100	0	0	0.180	0.231
OSMR	TFPI2	9606.ENSP00000274276	9606.ENSP00000222543	0	0	0	0	0.128	0	0	0.107	0.188
OSMR	SERPINE1	9606.ENSP00000274276	9606.ENSP00000223095	0	0	0	0	0.195	0	0	0.170	0.303
OSMR	THBS1	9606.ENSP00000274276	9606.ENSP00000260356	0	0	0	0	0.119	0	0	0.179	0.246
OSMR	TGFBI	9606.ENSP00000274276	9606.ENSP00000416330	0	0	0	0	0.144	0	0	0.092	0.190
OSMR	PDPN	9606.ENSP00000274276	9606.ENSP00000294489	0	0	0	0	0.062	0	0	0.179	0.197
OSMR	TM4SF1	9606.ENSP00000274276	9606.ENSP00000304277	0	0	0	0	0.203	0	0	0	0.203
OSMR	PAPPA	9606.ENSP00000274276	9606.ENSP00000330658	0	0	0	0	0.099	0	0	0.174	0.224
OSMR	TNFRSF12A	9606.ENSP00000274276	9606.ENSP00000326737	0	0	0	0	0.107	0	0	0.172	0.229
OSMR	VEGFA	9606.ENSP00000274276	9606.ENSP00000478570	0	0	0	0	0.076	0	0	0.210	0.238
OSMR	SOCS3	9606.ENSP00000274276	9606.ENSP00000330341	0	0	0	0	0.066	0	0	0.404	0.419
PAPPA	TIMP1	9606.ENSP00000330658	9606.ENSP00000218388	0	0	0	0	0.062	0	0	0.208	0.225
PAPPA	TFPI2	9606.ENSP00000330658	9606.ENSP00000222543	0	0	0	0	0.098	0	0	0.404	0.439
PAPPA	SERPINE1	9606.ENSP00000330658	9606.ENSP00000223095	0	0	0	0	0.138	0	0	0.269	0.342
PAPPA	THBS1	9606.ENSP00000330658	9606.ENSP00000260356	0	0	0	0	0.111	0	0	0.193	0.251
PAPPA	STC2	9606.ENSP00000330658	9606.ENSP00000265087	0	0	0	0	0.098	0	0	0.853	0.862
PAPPA	SERPINA1	9606.ENSP00000330658	9606.ENSP00000416066	0	0	0	0	0	0	0	0.156	0.156
PAPPA	THBD	9606.ENSP00000330658	9606.ENSP00000366307	0	0	0	0	0	0	0	0.159	0.159
PAPPA	VEGFA	9606.ENSP00000330658	9606.ENSP00000478570	0	0	0	0	0	0	0	0.391	0.390
PAPPA	PLAC1	9606.ENSP00000330658	9606.ENSP00000352173	0	0	0	0	0	0	0	0.399	0.399
PAPPA	PGF	9606.ENSP00000330658	9606.ENSP00000451040	0	0	0	0	0	0	0	0.803	0.803
PDLIM4	TNFRSF12A	9606.ENSP00000253754	9606.ENSP00000326737	0	0	0	0	0.098	0	0	0.097	0.150
PDLIM4	UBL4B	9606.ENSP00000253754	9606.ENSP00000334044	0	0	0	0	0.051	0.077	0	0.142	0.182
PDLIM4	UNC45B	9606.ENSP00000253754	9606.ENSP00000268876	0	0	0	0	0.070	0.146	0	0.061	0.189
PDLIM4	TGFBI	9606.ENSP00000253754	9606.ENSP00000416330	0	0	0	0	0.111	0	0	0.156	0.217
PDLIM4	RRAD	9606.ENSP00000253754	9606.ENSP00000299759	0	0	0	0	0.077	0.140	0	0.102	0.225
PDLIM4	TNFRSF10D	9606.ENSP00000253754	9606.ENSP00000310263	0	0	0	0	0	0	0	0.286	0.286
PDPN	TIMP1	9606.ENSP00000294489	9606.ENSP00000218388	0	0	0	0	0.081	0	0	0.226	0.258
PDPN	SERPINE1	9606.ENSP00000294489	9606.ENSP00000223095	0	0	0	0	0.184	0	0	0.218	0.334
PDPN	TLR2	9606.ENSP00000294489	9606.ENSP00000260010	0	0	0	0	0	0	0	0.166	0.165
PDPN	THBS1	9606.ENSP00000294489	9606.ENSP00000260356	0	0	0	0	0.062	0	0	0.268	0.284
PDPN	TNFRSF8	9606.ENSP00000294489	9606.ENSP00000263932	0	0	0	0	0	0	0	0.181	0.181
PDPN	WNT3A	9606.ENSP00000294489	9606.ENSP00000284523	0	0	0	0	0	0	0	0.191	0.191
PDPN	TNFSF14	9606.ENSP00000294489	9606.ENSP00000469049	0	0	0	0	0	0	0	0.151	0.150
PDPN	SPHK1	9606.ENSP00000294489	9606.ENSP00000313681	0	0	0	0	0	0	0	0.152	0.152
PDPN	PLAUR	9606.ENSP00000294489	9606.ENSP00000339328	0	0	0	0	0.062	0	0	0.147	0.166
PDPN	TGFBI	9606.ENSP00000294489	9606.ENSP00000416330	0	0	0	0	0.049	0	0	0.160	0.167
PDPN	STAB1	9606.ENSP00000294489	9606.ENSP00000312946	0	0	0	0	0	0	0	0.205	0.205
PDPN	PGF	9606.ENSP00000294489	9606.ENSP00000451040	0	0	0	0	0	0	0	0.235	0.235
PDPN	SERPINA1	9606.ENSP00000294489	9606.ENSP00000416066	0	0	0	0	0.184	0	0	0.120	0.251
PDPN	SERPINH1	9606.ENSP00000294489	9606.ENSP00000434412	0	0	0	0	0.184	0	0	0.194	0.314
PDPN	THBD	9606.ENSP00000294489	9606.ENSP00000366307	0	0	0	0	0.062	0	0	0.323	0.337
PDPN	VEGFA	9606.ENSP00000294489	9606.ENSP00000478570	0	0	0	0	0	0	0	0.580	0.580
PGF	TIMP1	9606.ENSP00000451040	9606.ENSP00000218388	0	0	0	0	0.062	0	0	0.465	0.476
PGF	TFPI2	9606.ENSP00000451040	9606.ENSP00000222543	0	0	0	0	0	0	0	0.276	0.276
PGF	SERPINE1	9606.ENSP00000451040	9606.ENSP00000223095	0	0	0	0	0.069	0	0	0.470	0.486
PGF	TLR2	9606.ENSP00000451040	9606.ENSP00000260010	0	0	0	0	0	0	0	0.166	0.165
PGF	THBS1	9606.ENSP00000451040	9606.ENSP00000260356	0	0	0	0	0.062	0	0	0.511	0.521
PGF	SPHK1	9606.ENSP00000451040	9606.ENSP00000313681	0	0	0	0	0	0	0	0.169	0.169
PGF	PLAUR	9606.ENSP00000451040	9606.ENSP00000339328	0	0	0	0	0	0	0	0.266	0.266
PGF	THBD	9606.ENSP00000451040	9606.ENSP00000366307	0	0	0	0	0	0	0	0.290	0.290
PGF	TYMP	9606.ENSP00000451040	9606.ENSP00000379038	0	0	0	0	0	0	0	0.464	0.463
PGF	SERPINA1	9606.ENSP00000451040	9606.ENSP00000416066	0	0	0	0	0	0	0	0.168	0.168
PGF	VEGFA	9606.ENSP00000451040	9606.ENSP00000478570	0	0	0	0.897	0	0.830	0.900	0.988	0.984
PIM1	RRAD	9606.ENSP00000362608	9606.ENSP00000299759	0	0	0	0	0.062	0.127	0	0.050	0.154
PIM1	SOCS1	9606.ENSP00000362608	9606.ENSP00000329418	0	0	0	0	0.077	0.182	0	0.260	0.392
PIM1	SOCS3	9606.ENSP00000362608	9606.ENSP00000330341	0	0	0	0	0.145	0.056	0	0.191	0.290
PIM1	RIPK4	9606.ENSP00000362608	9606.ENSP00000332454	0	0	0	0.582	0.062	0.213	0	0.062	0.237
PIM1	UBL4B	9606.ENSP00000362608	9606.ENSP00000334044	0	0	0	0	0.049	0.155	0	0.061	0.179
PIM1	SFN	9606.ENSP00000362608	9606.ENSP00000340989	0	0	0	0	0.049	0.248	0	0.062	0.270
PIM1	ZFP36	9606.ENSP00000362608	9606.ENSP00000469647	0	0	0	0	0.086	0.103	0	0.053	0.156
PIM1	VEGFA	9606.ENSP00000362608	9606.ENSP00000478570	0	0	0	0	0	0	0	0.159	0.158
PIM1	PRKAG3	9606.ENSP00000362608	9606.ENSP00000397133	0	0	0	0	0.063	0.300	0	0.143	0.388
PIM1	SERPINA1	9606.ENSP00000362608	9606.ENSP00000416066	0	0	0	0	0	0	0	0.715	0.715
PLAC1	TFPI2	9606.ENSP00000352173	9606.ENSP00000222543	0	0	0	0	0.064	0	0	0.261	0.278
PLAUR	TIMP1	9606.ENSP00000339328	9606.ENSP00000218388	0	0	0	0	0.162	0	0	0.751	0.782
PLAUR	TFPI2	9606.ENSP00000339328	9606.ENSP00000222543	0	0	0	0	0.069	0	0	0.178	0.202
PLAUR	SERPINE1	9606.ENSP00000339328	9606.ENSP00000223095	0	0	0	0	0.162	0	0.900	0.989	0.999
PLAUR	TLR2	9606.ENSP00000339328	9606.ENSP00000260010	0	0	0	0	0.118	0	0	0.233	0.295
PLAUR	THBS1	9606.ENSP00000339328	9606.ENSP00000260356	0	0	0	0	0.108	0	0	0.404	0.446
PLAUR	ST14	9606.ENSP00000339328	9606.ENSP00000278742	0	0	0	0	0	0.058	0	0.498	0.507
PLAUR	TM4SF1	9606.ENSP00000339328	9606.ENSP00000304277	0	0	0	0	0.069	0	0	0.132	0.157
PLAUR	SPHK1	9606.ENSP00000339328	9606.ENSP00000313681	0	0	0	0	0.139	0	0	0.151	0.237
PLAUR	TNFRSF12A	9606.ENSP00000339328	9606.ENSP00000326737	0	0	0	0	0.135	0	0	0.266	0.338
PLAUR	SOCS3	9606.ENSP00000339328	9606.ENSP00000330341	0	0	0	0	0.129	0	0	0.129	0.209
PLAUR	ZC3H12A	9606.ENSP00000339328	9606.ENSP00000362179	0	0	0	0	0.111	0	0	0.105	0.170
PLAUR	ZFP36	9606.ENSP00000339328	9606.ENSP00000469647	0	0	0	0	0.085	0	0	0.144	0.183
PLAUR	SERPINA1	9606.ENSP00000339328	9606.ENSP00000416066	0	0	0	0	0.092	0	0	0.155	0.199
PLAUR	SLC16A3	9606.ENSP00000339328	9606.ENSP00000463978	0	0	0	0	0.152	0	0	0.138	0.237
PLAUR	TYMP	9606.ENSP00000339328	9606.ENSP00000379038	0	0	0	0	0.110	0	0	0.181	0.239
PLAUR	TGFBI	9606.ENSP00000339328	9606.ENSP00000416330	0	0	0	0	0.138	0	0	0.193	0.274
PLAUR	THBD	9606.ENSP00000339328	9606.ENSP00000366307	0	0	0	0	0.088	0	0	0.323	0.356
PLAUR	VEGFA	9606.ENSP00000339328	9606.ENSP00000478570	0	0	0	0	0	0	0	0.607	0.607
POTEG	UNC45B	9606.ENSP00000448062	9606.ENSP00000268876	0	0	0	0	0.064	0.164	0	0.080	0.217
POTEG	RIPK4	9606.ENSP00000448062	9606.ENSP00000332454	0	0	0	0.573	0.053	0.158	0	0.051	0.172
POTEG	UBL4B	9606.ENSP00000448062	9606.ENSP00000334044	0	0	0	0	0	0.141	0	0.228	0.309
POTEG	SFN	9606.ENSP00000448062	9606.ENSP00000340989	0	0	0	0	0.063	0.103	0	0.073	0.152
POTEG	ZFP36	9606.ENSP00000448062	9606.ENSP00000469647	0	0	0	0	0	0.151	0	0	0.150
POTEH	UNC45B	9606.ENSP00000340610	9606.ENSP00000268876	0	0	0	0	0.064	0.164	0	0.080	0.217
POTEH	RIPK4	9606.ENSP00000340610	9606.ENSP00000332454	0	0	0	0.568	0.053	0.158	0	0.051	0.172
POTEH	UBL4B	9606.ENSP00000340610	9606.ENSP00000334044	0	0	0	0	0	0.141	0	0.060	0.158
POTEH	ZFP36	9606.ENSP00000340610	9606.ENSP00000469647	0	0	0	0	0	0.151	0	0	0.150
POTEH	SFN	9606.ENSP00000340610	9606.ENSP00000340989	0	0	0	0	0.063	0.103	0	0.073	0.152
PRKAG3	SLC11A1	9606.ENSP00000397133	9606.ENSP00000233202	0	0	0	0	0.049	0	0	0.186	0.192
PRKAG3	UNC45B	9606.ENSP00000397133	9606.ENSP00000268876	0	0	0	0	0.547	0	0	0.067	0.559
PRKAG3	RRAD	9606.ENSP00000397133	9606.ENSP00000299759	0	0	0	0	0	0.143	0	0.079	0.177
PRKAG3	SLC22A11	9606.ENSP00000397133	9606.ENSP00000301891	0	0	0	0	0	0.166	0	0	0.165
PRKAG3	SFN	9606.ENSP00000397133	9606.ENSP00000340989	0	0	0	0	0	0.146	0	0.107	0.204
PRKAG3	TKTL1	9606.ENSP00000397133	9606.ENSP00000358931	0.042	0	0	0	0.062	0	0	0.139	0.158
PRKAG3	SLC34A2	9606.ENSP00000397133	9606.ENSP00000371483	0	0	0	0	0	0	0	0.239	0.239
PRKAG3	TYMP	9606.ENSP00000397133	9606.ENSP00000379038	0.170	0	0	0	0	0	0	0.245	0.346
PRSS21	RAB44	9606.ENSP00000005995	9606.ENSP00000481054	0	0	0	0	0	0.154	0	0	0.153
PRSS21	TFPI2	9606.ENSP00000005995	9606.ENSP00000222543	0	0	0	0	0	0.143	0	0.058	0.158
PRSS21	ST14	9606.ENSP00000005995	9606.ENSP00000278742	0	0	0	0.799	0	0	0	0.718	0.177
PRSS21	TMPRSS13	9606.ENSP00000005995	9606.ENSP00000434279	0	0	0.432	0.851	0	0	0	0.624	0.180
PRSS21	SERPINE1	9606.ENSP00000005995	9606.ENSP00000223095	0	0	0	0	0	0.120	0	0.134	0.205
PRSS21	TKTL1	9606.ENSP00000005995	9606.ENSP00000358931	0	0	0	0	0	0	0	0.289	0.289
PRSS21	TNFSF14	9606.ENSP00000005995	9606.ENSP00000469049	0	0	0	0	0	0	0	0.302	0.302
PRSS21	SERPINA1	9606.ENSP00000005995	9606.ENSP00000416066	0	0	0	0	0.076	0.120	0	0.243	0.331
PTGIR	VEGFA	9606.ENSP00000291294	9606.ENSP00000478570	0	0	0	0	0	0	0	0.209	0.209
RAB20	SLC11A1	9606.ENSP00000267328	9606.ENSP00000233202	0	0	0	0	0.062	0	0	0.184	0.202
RAB20	TLR2	9606.ENSP00000267328	9606.ENSP00000260010	0	0	0	0	0.091	0.097	0	0.099	0.196
RAB20	ZC3H12A	9606.ENSP00000267328	9606.ENSP00000362179	0	0	0	0	0.154	0	0	0	0.154
RAB20	SERPINA1	9606.ENSP00000267328	9606.ENSP00000416066	0	0	0	0	0.098	0	0	0.104	0.157
RAB20	RAB44	9606.ENSP00000267328	9606.ENSP00000481054	0	0	0	0.681	0.062	0.119	0	0.325	0.219
RAB20	RIPK4	9606.ENSP00000267328	9606.ENSP00000332454	0	0	0	0	0.068	0.213	0	0.060	0.250
RAB44	TFPI2	9606.ENSP00000481054	9606.ENSP00000222543	0	0	0	0	0.054	0.150	0	0	0.161
RAB44	TLR2	9606.ENSP00000481054	9606.ENSP00000260010	0	0	0	0	0.152	0.056	0	0	0.165
RAB44	ST14	9606.ENSP00000481054	9606.ENSP00000278742	0	0	0	0	0	0.154	0	0	0.153
RAB44	RRAD	9606.ENSP00000481054	9606.ENSP00000299759	0	0	0	0.604	0	0.171	0	0.067	0.180
RAB44	SLC22A11	9606.ENSP00000481054	9606.ENSP00000301891	0	0	0	0	0	0.244	0	0	0.243
RAB44	SIGLEC7	9606.ENSP00000481054	9606.ENSP00000323328	0	0	0	0	0.185	0	0	0	0.185
RAB44	S100A8	9606.ENSP00000481054	9606.ENSP00000357722	0	0	0	0	0.226	0	0	0	0.225
RAB44	S100A9	9606.ENSP00000481054	9606.ENSP00000357727	0	0	0	0	0.231	0	0	0	0.231
RAB44	TMPRSS13	9606.ENSP00000481054	9606.ENSP00000434279	0	0	0	0	0	0.154	0	0	0.153
RBBP8NL	SFN	9606.ENSP00000252998	9606.ENSP00000340989	0	0	0	0	0.152	0	0	0	0.151
